0.490941 	0.00437271 	3.00032 	-3.03939e-20
0.561075 	0.00437271 	3.00032 	-3.03939e-20
0.63121 	0.00437271 	3.00032 	-3.03939e-20
0.701344 	0.00437271 	3.00032 	-3.03939e-20
0.771478 	0.00437271 	3.00032 	-3.03939e-20
0.841613 	0.00437271 	3.00032 	-3.03939e-20
0.911747 	0.0144605 	3.00802 	-7.00655e-20
0.981881 	0.0144605 	3.00802 	-7.00655e-20
1.05202 	0.0144605 	3.00802 	-7.00655e-20
1.12215 	0.0144605 	3.00802 	-7.00655e-20
1.19228 	0.0144605 	3.00802 	-7.00655e-20
1.26242 	0.0144605 	3.00802 	-7.00655e-20
1.33255 	0.0193305 	3.02329 	7.00174e-20
1.40269 	0.0193305 	3.02329 	7.00174e-20
1.47282 	0.0193305 	3.02329 	7.00174e-20
1.54296 	0.0193305 	3.02329 	7.00174e-20
1.61309 	0.0193305 	3.02329 	7.00174e-20
1.68323 	0.0193305 	3.02329 	7.00174e-20
1.75336 	0.0246836 	3.04253 	3.3559e-20
1.82349 	0.0246836 	3.04253 	3.3559e-20
1.89363 	0.0246836 	3.04253 	3.3559e-20
1.96376 	0.0246836 	3.04253 	3.3559e-20
2.0339 	0.0246836 	3.04253 	3.3559e-20
2.10403 	0.0246836 	3.04253 	3.3559e-20
2.17417 	0.0242392 	3.06665 	0
2.2443 	0.0242392 	3.06665 	0
2.31443 	0.0242392 	3.06665 	0
2.38457 	0.0242392 	3.06665 	0
2.4547 	0.0242392 	3.06665 	0
2.52484 	0.0242392 	3.06665 	0
2.59497 	0.0255849 	3.09075 	-1.53008e-19
2.66511 	0.0255849 	3.09075 	-1.53008e-19
2.73524 	0.0255849 	3.09075 	-1.53008e-19
2.80538 	0.0255849 	3.09075 	-1.53008e-19
2.87551 	0.0255849 	3.09075 	-1.53008e-19
2.94564 	0.0255849 	3.09075 	-1.53008e-19
3.01578 	0.0233222 	3.11624 	1.21804e-19
3.08591 	0.0233222 	3.11624 	1.21804e-19
3.15605 	0.0233222 	3.11624 	1.21804e-19
3.22618 	0.0233222 	3.11624 	1.21804e-19
3.29632 	0.0233222 	3.11624 	1.21804e-19
3.36645 	0.0233222 	3.11624 	1.21804e-19
3.43659 	0.0248826 	3.13929 	-2.23593e-19
3.50672 	0.0248826 	3.13929 	-2.23593e-19
3.57685 	0.0248826 	3.13929 	-2.23593e-19
3.64699 	0.0248826 	3.13929 	-2.23593e-19
3.71712 	0.0248826 	3.13929 	-2.23593e-19
3.78726 	0.0140557 	3.13812 	-2.48274e-19
3.85739 	0.0119188 	3.16276 	4.57537e-19
3.92753 	0.0119188 	3.16276 	4.57537e-19
3.99766 	0.0119188 	3.16276 	4.57537e-19
4.06779 	0.0119188 	3.16276 	4.57537e-19
4.13793 	0.0119188 	3.16276 	4.57537e-19
4.20806 	0.0119188 	3.16276 	4.57537e-19
4.2782 	0.0142186 	3.18386 	-2.62047e-19
4.34833 	0.0142186 	3.18386 	-2.62047e-19
4.41847 	0.0142186 	3.18386 	-2.62047e-19
4.4886 	0.0142186 	3.18386 	-2.62047e-19
4.55874 	0.0142186 	3.18386 	-2.62047e-19
4.62887 	0.0142186 	3.18386 	-2.62047e-19
4.699 	0.0142186 	3.18386 	-2.62047e-19
4.76914 	0.0118449 	3.2071 	-1.92278e-19
4.83927 	0.0118449 	3.2071 	-1.92278e-19
4.90941 	0.0118449 	3.2071 	-1.92278e-19
4.97954 	0.0118449 	3.2071 	-1.92278e-19
5.04968 	0.0118449 	3.2071 	-1.92278e-19
5.11981 	0.0118449 	3.2071 	-1.92278e-19
5.18994 	0.0138973 	3.22669 	1.68821e-19
5.26008 	0.0138973 	3.22669 	1.68821e-19
5.33021 	0.0138973 	3.22669 	1.68821e-19
5.40035 	0.0138973 	3.22669 	1.68821e-19
5.47048 	0.0138973 	3.22669 	1.68821e-19
5.54062 	0.0138973 	3.22669 	1.68821e-19
5.61075 	0.0112103 	3.24845 	-3.27755e-19
5.68089 	0.0112103 	3.24845 	-3.27755e-19
5.75102 	0.0112103 	3.24845 	-3.27755e-19
5.82115 	0.0112103 	3.24845 	-3.27755e-19
5.89129 	0.0112103 	3.24845 	-3.27755e-19
5.96142 	0.0112103 	3.24845 	-3.27755e-19
6.03156 	0.0134325 	3.26588 	3.49839e-19
6.10169 	0.0134325 	3.26588 	3.49839e-19
6.17183 	0.0134325 	3.26588 	3.49839e-19
6.24196 	0.0134325 	3.26588 	3.49839e-19
6.3121 	0.0134325 	3.26588 	3.49839e-19
6.38223 	0.0134325 	3.26588 	3.49839e-19
6.45236 	0.0109293 	3.28534 	2.03133e-20
6.5225 	0.0109293 	3.28534 	2.03133e-20
6.59263 	0.0109293 	3.28534 	2.03133e-20
6.66277 	0.0109293 	3.28534 	2.03133e-20
6.7329 	0.0109293 	3.28534 	2.03133e-20
6.80304 	0.0109293 	3.28534 	2.03133e-20
6.87317 	0.0137152 	3.29996 	-1.94198e-20
6.9433 	0.0137152 	3.29996 	-1.94198e-20
7.01344 	0.0137152 	3.29996 	-1.94198e-20
7.08357 	0.0137152 	3.29996 	-1.94198e-20
7.15371 	0.0137152 	3.29996 	-1.94198e-20
7.22384 	0.0137152 	3.29996 	-1.94198e-20
7.29398 	0.0115527 	3.31689 	0
7.36411 	0.0115527 	3.31689 	0
7.43425 	0.0115527 	3.31689 	0
7.50438 	0.0115527 	3.31689 	0
7.57451 	0.0115527 	3.31689 	0
7.64465 	0.0115527 	3.31689 	0
7.71478 	0.0115527 	3.31689 	0
7.78492 	0.0149448 	3.32877 	0
7.85505 	0.0149448 	3.32877 	0
7.92519 	0.0149448 	3.32877 	0
7.99532 	0.0149448 	3.32877 	0
8.06545 	0.0149448 	3.32877 	0
