0.490941 	0.00549698 	3.00063 	-5.36274e-20
0.561075 	0.00549698 	3.00063 	-5.36274e-20
0.63121 	0.00549698 	3.00063 	-5.36274e-20
0.701344 	0.00549698 	3.00063 	-5.36274e-20
0.771478 	0.00549698 	3.00063 	-5.36274e-20
0.841613 	0.00549698 	3.00063 	-5.36274e-20
0.911747 	0.00549698 	3.00063 	-5.36274e-20
0.981881 	0.00549698 	3.00063 	-5.36274e-20
1.05202 	0.00549698 	3.00063 	-5.36274e-20
1.12215 	0.00549698 	3.00063 	-5.36274e-20
1.19228 	0.00549698 	3.00063 	-5.36274e-20
1.26242 	0.00549698 	3.00063 	-5.36274e-20
1.33255 	0.0143979 	3.0143 	-5.49184e-20
1.40269 	0.0143979 	3.0143 	-5.49184e-20
1.47282 	0.0143979 	3.0143 	-5.49184e-20
1.54296 	0.0143979 	3.0143 	-5.49184e-20
1.61309 	0.0143979 	3.0143 	-5.49184e-20
1.68323 	0.0143979 	3.0143 	-5.49184e-20
1.75336 	0.0143979 	3.0143 	-5.49184e-20
1.82349 	0.0143979 	3.0143 	-5.49184e-20
1.89363 	0.0143979 	3.0143 	-5.49184e-20
1.96376 	0.0143979 	3.0143 	-5.49184e-20
2.0339 	0.0143979 	3.0143 	-5.49184e-20
2.10403 	0.0143979 	3.0143 	-5.49184e-20
2.17417 	0.0138771 	3.032 	1.14443e-19
2.2443 	0.0138771 	3.032 	1.14443e-19
2.31443 	0.0138771 	3.032 	1.14443e-19
2.38457 	0.0138771 	3.032 	1.14443e-19
2.4547 	0.0138771 	3.032 	1.14443e-19
2.52484 	0.0138771 	3.032 	1.14443e-19
2.59497 	0.0138771 	3.032 	1.14443e-19
2.66511 	0.0138771 	3.032 	1.14443e-19
2.73524 	0.0138771 	3.032 	1.14443e-19
2.80538 	0.0138771 	3.032 	1.14443e-19
2.87551 	0.0138771 	3.032 	1.14443e-19
2.94564 	0.0138771 	3.032 	1.14443e-19
3.01578 	0.0167433 	3.05876 	-1.33018e-20
3.08591 	0.0167433 	3.05876 	-1.33018e-20
3.15605 	0.0167433 	3.05876 	-1.33018e-20
3.22618 	0.0167433 	3.05876 	-1.33018e-20
3.29632 	0.0167433 	3.05876 	-1.33018e-20
3.36645 	0.0167433 	3.05876 	-1.33018e-20
3.43659 	0.0167433 	3.05876 	-1.33018e-20
3.50672 	0.0167433 	3.05876 	-1.33018e-20
3.57685 	0.0167433 	3.05876 	-1.33018e-20
3.64699 	0.0167433 	3.05876 	-1.33018e-20
3.71712 	0.0167433 	3.05876 	-1.33018e-20
3.78726 	0.0071397 	3.05555 	2.6058e-20
3.85739 	-0.000770062 	3.08416 	-1.92103e-19
3.92753 	-0.000770062 	3.08416 	-1.92103e-19
3.99766 	-0.000770062 	3.08416 	-1.92103e-19
4.06779 	-0.000770062 	3.08416 	-1.92103e-19
4.13793 	-0.000770062 	3.08416 	-1.92103e-19
4.20806 	-0.000770062 	3.08416 	-1.92103e-19
4.2782 	-0.000770062 	3.08416 	-1.92103e-19
4.34833 	-0.000770062 	3.08416 	-1.92103e-19
4.41847 	-0.000770062 	3.08416 	-1.92103e-19
4.4886 	-0.000770062 	3.08416 	-1.92103e-19
4.55874 	-0.000770062 	3.08416 	-1.92103e-19
4.62887 	-0.000770062 	3.08416 	-1.92103e-19
4.699 	-0.000770062 	3.08416 	-1.92103e-19
4.76914 	0.00557778 	3.10665 	3.73852e-19
4.83927 	0.00557778 	3.10665 	3.73852e-19
4.90941 	0.00557778 	3.10665 	3.73852e-19
4.97954 	0.00557778 	3.10665 	3.73852e-19
5.04968 	0.00557778 	3.10665 	3.73852e-19
5.11981 	0.00557778 	3.10665 	3.73852e-19
5.18994 	0.00557778 	3.10665 	3.73852e-19
5.26008 	0.00557778 	3.10665 	3.73852e-19
5.33021 	0.00557778 	3.10665 	3.73852e-19
5.40035 	0.00557778 	3.10665 	3.73852e-19
5.47048 	0.00557778 	3.10665 	3.73852e-19
5.54062 	0.00557778 	3.10665 	3.73852e-19
5.61075 	-0.00210979 	3.13355 	-1.81524e-19
5.68089 	-0.00210979 	3.13355 	-1.81524e-19
5.75102 	-0.00210979 	3.13355 	-1.81524e-19
5.82115 	-0.00210979 	3.13355 	-1.81524e-19
5.89129 	-0.00210979 	3.13355 	-1.81524e-19
5.96142 	-0.00210979 	3.13355 	-1.81524e-19
6.03156 	-0.00210979 	3.13355 	-1.81524e-19
6.10169 	-0.00210979 	3.13355 	-1.81524e-19
6.17183 	-0.00210979 	3.13355 	-1.81524e-19
6.24196 	-0.00210979 	3.13355 	-1.81524e-19
6.3121 	-0.00210979 	3.13355 	-1.81524e-19
6.38223 	-0.00210979 	3.13355 	-1.81524e-19
6.45236 	0.00527591 	3.15325 	0
6.5225 	0.00527591 	3.15325 	0
6.59263 	0.00527591 	3.15325 	0
6.66277 	0.00527591 	3.15325 	0
6.7329 	0.00527591 	3.15325 	0
6.80304 	0.00527591 	3.15325 	0
6.87317 	0.00527591 	3.15325 	0
6.9433 	0.00527591 	3.15325 	0
7.01344 	0.00527591 	3.15325 	0
7.08357 	0.00527591 	3.15325 	0
7.15371 	0.00527591 	3.15325 	0
7.22384 	0.00527591 	3.15325 	0
7.29398 	-0.00135371 	3.1778 	0
7.36411 	-0.00135371 	3.1778 	0
7.43425 	-0.00135371 	3.1778 	0
7.50438 	-0.00135371 	3.1778 	0
7.57451 	-0.00135371 	3.1778 	0
7.64465 	-0.00135371 	3.1778 	0
7.71478 	-0.00135371 	3.1778 	0
7.78492 	-0.00135371 	3.1778 	0
7.85505 	-0.00135371 	3.1778 	0
7.92519 	-0.00135371 	3.1778 	0
7.99532 	-0.00135371 	3.1778 	0
8.06545 	-0.00135371 	3.1778 	0
8.13559 	-0.00135371 	3.1778 	0
8.20572 	0.00754809 	3.19594 	3.66946e-22
8.27586 	0.00754809 	3.19594 	3.66946e-22
8.34599 	0.00754809 	3.19594 	3.66946e-22
8.41613 	0.00754809 	3.19594 	3.66946e-22
8.48626 	0.00754809 	3.19594 	3.66946e-22
8.5564 	0.00754809 	3.19594 	3.66946e-22
8.62653 	0.00754809 	3.19594 	3.66946e-22
8.69666 	0.00754809 	3.19594 	3.66946e-22
8.7668 	0.00754809 	3.19594 	3.66946e-22
8.83693 	0.00754809 	3.19594 	3.66946e-22
8.90707 	0.00754809 	3.19594 	3.66946e-22
8.9772 	0.00754809 	3.19594 	3.66946e-22
9.04734 	0.00327841 	3.21979 	2.71253e-19
9.11747 	0.00327841 	3.21979 	2.71253e-19
9.18761 	0.00327841 	3.21979 	2.71253e-19
9.25774 	0.00327841 	3.21979 	2.71253e-19
9.32787 	0.00327841 	3.21979 	2.71253e-19
9.39801 	0.00327841 	3.21979 	2.71253e-19
9.46814 	0.00327841 	3.21979 	2.71253e-19
9.53828 	0.00327841 	3.21979 	2.71253e-19
9.60841 	0.00327841 	3.21979 	2.71253e-19
9.67855 	0.00327841 	3.21979 	2.71253e-19
9.74868 	0.00327841 	3.21979 	2.71253e-19
9.81881 	0.00327841 	3.21979 	2.71253e-19
9.88895 	0.00327841 	3.21979 	2.71253e-19
9.95908 	0.0169445 	3.2377 	-1.99915e-21
10.0292 	0.0169445 	3.2377 	-1.99915e-21
10.0994 	0.0169445 	3.2377 	-1.99915e-21
10.1695 	0.0169445 	3.2377 	-1.99915e-21
10.2396 	0.0169445 	3.2377 	-1.99915e-21
